id,sentiment,text,language_labels,clean_text,labels,rf_prediction
42469,neutral,@ dreamgirlhema @ myogiadityanath @ UIDAI @ ceo _ uidai @ UIDAILucknow @ BJP4India sir my wife aadhar need to be updated wi … https // t co / cf5wxapQrQ,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",mention dreamgirlhema mention myogiadityanath mention uidai mention ceo uidai mention uidailucknow mention bjp4india sir my wife aadhar need to be updated wi t co cf5wxapqrq,1,neutral
42475,negative,@ waglenikhil tere jaise chutiye jab faltoo ki bayan baazi karenge to modi supporter chup nahi baithenge uska jaw … https // t co / 76jPDaGi8P,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention waglenikhil tere jaise chutiye jab faltoo ki bayan baazi karenge to modi supporter chup nahi baithenge uska jaw t co 76jpdagi8p,0,negative
42603,neutral,@ drharshvardhan ji pranam sir ..... ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health offi … https // t . co / eYZOrehuqc,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention drharshvardhan ji pranam sir ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health offi t co eyzorehuqc,1,neutral
42618,negative,Jab koe muslman Hindu ko tadpa tadpa ke mar deta hi to koe hisade ki aulad nahi bolta par ek jhutha Muslim ki topi … https // t . co / CHSGWJYp0K,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",jab koe muslman hindu ko tadpa tadpa ke mar deta hi to koe hisade ki aulad nahi bolta par ek jhutha muslim ki topi t co chsgwjyp0k,0,neutral
42823,positive,@ leospointytooth Gee I wonderrr ~~ love you too hana !!! The same can be said to you 😘,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'EMT']",mention leospointytooth gee i wonderrr love you too hana the same can be said to you,2,positive
42873,positive,@ khloekardashian Khlo é you are such an inspirational and amazing person I just love you ! You are one of the reason … https // t . co / Db10JvZTgw,"['O', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention khloekardashian khlo é you are such an inspirational and amazing person i just love you you are one of the reason t co db10jvztgw,2,positive
42894,positive,@ SahibaB22622422 🗣️ hello 👩‍⚕️ ok mai chalta ho 🤗 Happy wali 🌘🌘 good night 🤗 🤗 Sweet 😊 dreams 🤗… https // t . co / RQxg5TjFom,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'O', 'O', 'Eng', 'EMT', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention sahibab22622422 hello ok mai chalta ho happy wali good night sweet dreams t co rqxg5tjfom,2,neutral
42915,neutral,Plan your Jaipur trip with Dekho Duniyaa Travels . Best rate guaranteed . # Jaipur # Amberfort # JalMahal # HawaMahal … https // t . co / TV8rkeKc2G,"['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",plan your jaipur trip with dekho duniyaa travels best rate guaranteed hashtag jaipur hashtag amberfort hashtag jalmahal hashtag hawamahal t co tv8rkekc2g,1,positive
42927,neutral,@ vivekagnihotri Zee news is best . Bt only @ sudhirchaudhary ji ki vajah sebaki sabhi anchor ki bhasha awajstyle (… https // t . co / VSss5Pzt7z,"['O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention vivekagnihotri zee news is best bt only mention sudhirchaudhary ji ki vajah sebaki sabhi anchor ki bhasha awajstyle t co vsss5pzt7z,1,neutral
42940,negative,@ AbHjEetD12 @ republic @ Swamy39 He shouldn ’ t have abused Modi ’ s best friend And anyway it is always better to keep … https // t co / 3yzDitaAGG,"['O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",mention abhjeetd12 mention republic mention swamy39 he shouldn t have abused modi s best friend and anyway it is always better to keep t co 3yzditaagg,0,positive
43028,positive,@ kanhaiyakumar Ye Jo Paise kharch hue hai Ye videsho me nahi gaya Isse bhi hamare desh ke kai logo ko rozgaar mila … https // t . co / CM4ziJDXXj,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention kanhaiyakumar ye jo paise kharch hue hai ye videsho me nahi gaya isse bhi hamare desh ke kai logo ko rozgaar mila t co cm4zijdxxj,2,neutral
43141,neutral,Tweets like KR l ignore naaa Karo . Koi baaat kr lo . Ignore krne walay apni neendain Puri kr rahe hain 😑😑😑,"['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",tweets like kr l ignore naaa karo koi baaat kr lo ignore krne walay apni neendain puri kr rahe hain,1,neutral
43148,neutral,@ AMajid444 @ Being _ Rofique 😂😂😂😂 cute kitna acha wrd h .... Cute doc per to ladkiyan mrti h bhai,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention amajid444 mention being rofique cute kitna acha wrd h cute doc per to ladkiyan mrti h bhai,1,neutral
43233,neutral,@ PiyushGoyal @ narendramodi Wecome Sir . Badhai . No Safty no cleaning . Now no one attanding the call of nort … https // t . co / bw4vnXYIZK,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention piyushgoyal mention narendramodi wecome sir badhai no safty no cleaning now no one attanding the call of nort t co bw4vnxyizk,1,positive
43470,negative,Ha thik bhul gyi lakin tum apni chu chu chutiyaa wali harkat band nhi kroge hna berozgar jo ho https // t . co / 09i6w0XVu0,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",ha thik bhul gyi lakin tum apni chu chu chutiyaa wali harkat band nhi kroge hna berozgar jo ho t co 09i6w0xvu0,0,neutral
43731,positive,@ fawadchaudhry ye @ PayPal to barha acha bnda lgta hai 😂😂😂 hr kisi se barhi izzat se baat kr rha hai 😁😁 kaash saare is … https // t co / mnMxPOkmR1,"['O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention fawadchaudhry ye mention paypal to barha acha bnda lgta hai hr kisi se barhi izzat se baat kr rha hai kaash saare is t co mnmxpokmr1,2,neutral
43748,negative,RT @ manishjoshi2921 @ sanjaynirupam Fir koi patrkar press conference mey nahi aayega bevkuf logo ki batey sunney to tum vesey hi khatam ho …,"['Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",rt mention manishjoshi2921 mention sanjaynirupam fir koi patrkar press conference mey nahi aayega bevkuf logo ki batey sunney to tum vesey hi khatam ho,0,neutral
43804,neutral,@ imVkohli @ RoyalFamily Sir World Cup toh Humlayenge hi apna Kohinoor bhi leke ayiega All The Best Team India,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng']",mention imvkohli mention royalfamily sir world cup toh humlayenge hi apna kohinoor bhi leke ayiega all the best team india,1,positive
43901,positive,@ swamyhindi Dr swami main aap ki dil se respect karta Hun . Main Mumbai se hun aap pl is matter ko apne dhayan main … https // t . co / r6MF3lwfhG,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention swamyhindi dr swami main aap ki dil se respect karta hun main mumbai se hun aap pl is matter ko apne dhayan main t co r6mf3lwfhg,2,neutral
43904,neutral,@ kabhilash02 My ass torned today boss . N m drinking in sadma Sare option seller saale fraud hai mc bc . No one poste … https // t . co / tQZeEhp0YD,"['O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention kabhilash02 my ass torned today boss n m drinking in sadma sare option seller saale fraud hai mc bc no one poste t co tqzeehp0yd,1,neutral
44120,negative,@ AamirLiaquat @ ImranKhanPTI Assalamualikum Sir is eid ko ak family apne abbu ke sath … https // t co / Pq6qf5jl2R,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention aamirliaquat mention imrankhanpti assalamualikum sir is eid ko ak family apne abbu ke sath t co pq6qf5jl2r,0,neutral
44327,neutral,@ oyee _ umer It Happens Sometimes Sojao Jab Jagogy U'll feel better,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng']",mention oyee umer it happens sometimes sojao jab jagogy ull feel better,1,neutral
44329,positive,Happy Mood ☺ Weathers - Happy Pills YUNGBLUD - Parents MCR - Teenagers TXT - Blue Orangeade AJR - I'm Ready Shaggy - It W … https // t . co / tgD7g813s3,"['Eng', 'Eng', 'EMT', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",happy mood weathers happy pills yungblud parents mcr teenagers txt blue orangeade ajr im ready shaggy it w t co tgd7g813s3,2,neutral
44356,positive,@ WaseemBadami Allah taa ’ la se meri dua hai ke wo Aap ko aik chand si piyari beti se nawazien ... Aap ki family poori … https // t . co / XkQqrsdhKc,"['O', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention waseembadami allah taa la se meri dua hai ke wo aap ko aik chand si piyari beti se nawazien aap ki family poori t co xkqqrsdhkc,2,neutral
44382,negative,@ amsgeel Van harte gefeliciteerd met jouw dag ! En met je muziekkeuze Phil Collins is gewoon heel goed dus daar is makkelijk mee te dealen,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng']",mention amsgeel van harte gefeliciteerd met jouw dag en met je muziekkeuze phil collins is gewoon heel goed dus daar is makkelijk mee te dealen,0,neutral
44472,positive,@ AliAwanPTI @ PTIofficial Kafi arsey se ye sab zarori tha thanks MNA sb,"['O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng']",mention aliawanpti mention ptiofficial kafi arsey se ye sab zarori tha thanks mna sb,2,neutral
44712,negative,@ smjamaal @ sarmads00529534 Fouji dictators ney blunders kiay hain ismmein koi shak nahi lekin pichlay dus saal se … https // t . co / OSXqLAy57H,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention smjamaal mention sarmads00529534 fouji dictators ney blunders kiay hain ismmein koi shak nahi lekin pichlay dus saal se t co osxqlay57h,0,neutral
44820,neutral,@ TechnicalGuruji # BoloGuruji aapke aaspaas realme x ka box hai .? Redmi K 20 series ki unboxing kab aa rahi hai ? Love TG,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng']",mention technicalguruji hashtag bologuruji aapke aaspaas realme x ka box hai redmi k 20 series ki unboxing kab aa rahi hai love tg,1,neutral
44843,negative,@ msisodia @ msisodia Apne bilku sahi kaha .. Bjp ne logo ko matra murkh banaya hai ... Achhe achhe bhashno ke alawa kuch … https // t . co / p2WSoGMQqY,"['O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention msisodia mention msisodia apne bilku sahi kaha bjp ne logo ko matra murkh banaya hai achhe achhe bhashno ke alawa kuch t co p2wsogmqqy,0,neutral
44882,neutral,modi ji pranam aap hamare bharat me jo sabse bada masla hai ram mandir ka vo aap ab jald se jald banvane ka py reya … https // t . co / 39ahsIvGTP,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",modi ji pranam aap hamare bharat me jo sabse bada masla hai ram mandir ka vo aap ab jald se jald banvane ka py reya t co 39ahsivgtp,1,neutral
44884,neutral,Ye drama dekho letter ka matan CV tha ? Kiun madam sahiba ki behn CV khud nahi bhijwa sakti thi ? Departmental lette … https // t . co / TBgpCnP9nv,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",ye drama dekho letter ka matan cv tha kiun madam sahiba ki behn cv khud nahi bhijwa sakti thi departmental lette t co tbgpcnp9nv,1,neutral
44945,positive,@ i _ marwadi @ SanjayAzadSln 5 log arrest hue hai . Modi sach me kaam me laga hua hai . Kaash tum samajh paate ki wo hate nahi faila raha .,"['O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention i marwadi mention sanjayazadsln 5 log arrest hue hai modi sach me kaam me laga hua hai kaash tum samajh paate ki wo hate nahi faila raha,2,neutral
45022,neutral,@ sarcasticshekh @_ arpit _ yadav _ @ hashibulhoque @ Unofficial _ 123 @ InaayahSayed @ Sanskaari _ af @ AfrahSays @ karanku100 Wo nhi kregi,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'O', 'Eng', 'O', 'Eng', 'O', 'O', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin']",mention sarcasticshekh mention arpit yadav mention hashibulhoque mention unofficial 123 mention inaayahsayed mention sanskaari af mention afrahsays mention karanku100 wo nhi kregi,1,neutral
45068,neutral,Waseem badami ( tere dil ka mery dil se rishta purana hy ) https // t . co / N2za3qb2zD,"['Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",waseem badami tere dil ka mery dil se rishta purana hy t co n2za3qb2zd,1,neutral
45074,neutral,@ KarunaGopal1 @ dhruv _ rathee Madamji mujhe aapse puchna hai kyu kyu karte hain aaplog ?? Kyu Harvard ki bejjati kara … https // t . co / zHMxjxgyBG,"['O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention karunagopal1 mention dhruv rathee madamji mujhe aapse puchna hai kyu kyu karte hain aaplog kyu harvard ki bejjati kara t co zhmxjxgybg,1,neutral
45131,neutral,Maybe I'ma new Blink ~ I haven't know you for 3 years ... bhut trust me Jennie Kim .... The feeling for u now is more … https // t . co / o4KLkBcHAy,"['Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",maybe ima new blink i havent know you for 3 years bhut trust me jennie kim the feeling for u now is more t co o4klkbchay,1,positive
45169,positive,RT @ shutthefahkupph wanna keep u love u & cherish u every single day,"['Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng']",rt mention shutthefahkupph wanna keep u love u cherish u every single day,2,positive
45181,positive,Pranam sir Ji shukhiyo ke owshar desh me araha hai pm modi sir Ji ka mantri mandal . Ban kar madan me arahe hai . Jay … https // t . co / 4cIQPHN1uQ,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",pranam sir ji shukhiyo ke owshar desh me araha hai pm modi sir ji ka mantri mandal ban kar madan me arahe hai jay t co 4ciqphn1uq,2,neutral
45222,positive,RT @ SINGHPUNCHES Problem Ye nahi ki cong ka mukhia kaun hai . Problm hai cong ki top to bottom ahankari maqqar tanashah deshvirodhi evil so …,"['Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'O']",rt mention singhpunches problem ye nahi ki cong ka mukhia kaun hai problm hai cong ki top to bottom ahankari maqqar tanashah deshvirodhi evil so,2,neutral
496,negative,@ imVkohli @ narendramodi Abe tum to bahut pehle se Dalal ho BJP ke .. your future is in bjp,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin']",mention imvkohli mention narendramodi abe tum to bahut pehle se dalal ho bjp ke your future is in bjp,0,neutral
2641,negative,@ Shizuka ___ 1 Phr itna dukh nai hoa hoga ... ham to saal sy iss season ka wi8 kr rhy thy or inho ny kya keya hamary sth 😑,"['O', 'Eng', 'O', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'EMT']",mention shizuka 1 phr itna dukh nai hoa hoga ham to saal sy iss season ka wi8 kr rhy thy or inho ny kya keya hamary sth,0,neutral
6967,negative,RT @ FreeBuluchistan @ HinaKharaI @ azadbaluch999 @ mjdawar @ ImranKhanPTI @ peaceforchange Tumari ponjabi foj sharafat ki zuban nhi samajti hai,"['Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",rt mention freebuluchistan mention hinakharai mention azadbaluch999 mention mjdawar mention imrankhanpti mention peaceforchange tumari ponjabi foj sharafat ki zuban nhi samajti hai,0,neutral
8098,negative,@ IamImranAshraf Today was the last day we gonna watch bhola . He made me laugh . He made me cry . I am gonna miss him … https // t . co / wFTkzlXunY,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",mention iamimranashraf today was the last day we gonna watch bhola he made me laugh he made me cry i am gonna miss him t co wftkzlxuny,0,neutral
11205,negative,@ kittu _ kashyap @ Aruntha49703871 @ champ4561 Achha kam ap bta do kya hota h jb hmare logo aisi hi berahami se marte h … https // t . co / F301yAZsat,"['O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention kittu kashyap mention aruntha49703871 mention champ4561 achha kam ap bta do kya hota h jb hmare logo aisi hi berahami se marte h t co f301yazsat,0,neutral
11507,negative,@ narendramodi Sir Apne Hanuman beniwal Ko minister na banakar acha nahi Kiya Jat samaj BJP se bahut naraj hai ab … https // t . co / QQc8LfpCiI,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention narendramodi sir apne hanuman beniwal ko minister na banakar acha nahi kiya jat samaj bjp se bahut naraj hai ab t co qqc8lfpcii,0,neutral
12947,negative,@ INCIndia @ ndtv @ aajtak remove rahul gandhi . Ab to samaj jaao congress waalo . Opposition me koi leader ni hoga to modi jitega .,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention incindia mention ndtv mention aajtak remove rahul gandhi ab to samaj jaao congress waalo opposition me koi leader ni hoga to modi jitega,0,neutral
14465,negative,@ EvmAnti Ek tumhi toh ho samajhdar bhai sahab ji hans raaj hans ko kisi nai nahi jitaya modi ji ko jeetaya hai sa … https // t co / tTg9DFLTQH,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention evmanti ek tumhi toh ho samajhdar bhai sahab ji hans raaj hans ko kisi nai nahi jitaya modi ji ko jeetaya hai sa t co ttg9dfltqh,0,neutral
